customer_id,age,employment_type,employment_months,monthly_income,monthly_expenses,existing_debt,credit_history_months,income_stability,repayment_history,late_payment_count,transaction_count,avg_transaction,cashflow_volatility,digital_payment_ratio,account_age_months,suspicious_transaction_count,connected_accounts,device_fingerprint,loan_amount,loan_term,p_default,default,risk_band,fraud_flag
919,35,freelancer,15,58509.9683035215,36166.754818515,0.0,19,0.550295420270514,0.6396309591411327,1,78,2782.0580629626925,0.44740880838462116,1.0,19,0,4,device_919,352204.21822835784,24,0.569959,1,HIGH,False
920,57,small_shop_owner,36,68368.7223671832,28051.428314410146,0.0,92,0.5169549195845066,0.7965427002293155,1,54,3116.825368267794,0.43291041301539723,0.44617253052440503,92,0,3,device_920,303041.71535993036,18,0.035788,0,LOW,False
921,38,online_seller,6,37677.122888473634,20214.341785061217,221467.71267636088,20,0.6815793058910345,0.5063865259712114,1,79,1535.2664646881938,0.44252688660984574,0.8037203305659777,32,1,1,device_921,216437.91193474788,24,0.679963,1,HIGH,False
922,32,driver,20,42474.1384646488,24366.726835281195,0.0,21,0.3935412388910635,0.823560346660037,0,98,1491.840418486604,0.7531184124272324,0.7003410585697902,60,1,1,device_922,408045.5985603416,12,0.337984,1,MEDIUM,False
923,47,small_business_owner,53,130531.21792315146,101659.20907167096,0.0,35,0.6723089261949082,0.8233999675405519,0,86,7092.5029584886715,0.2572475258649254,0.5119394695044084,35,0,1,device_923,436619.347048756,12,0.283952,0,MEDIUM,False
924,47,informal_worker,18,18363.312348761887,13820.97729072793,0.0,0,0.38624995192031747,0.5,1,51,1625.9973283209329,0.6340058876508303,0.11202248159777944,18,2,2,device_924,128409.28652118774,18,0.939602,1,HIGH,False
925,32,salaried,99,102307.82058417465,64998.78784226136,0.0,43,0.6910396312506077,0.7760168920493582,0,20,19499.636352678408,0.528629644382437,0.6731474674441642,43,0,2,device_925,377524.4924703231,6,0.041359,0,LOW,False
926,37,freelancer,52,45597.7934939961,20927.585387304225,0.0,55,0.6903520172418436,0.964565927174901,1,74,1696.8312476192614,0.3687687322718364,0.840445355694841,55,4,5,device_26,279341.553799081,24,0.121443,0,LOW,True
927,34,small_shop_owner,69,48860.4546373247,26371.41430487642,293099.88886121253,75,0.46741618711053134,0.7064278439494358,0,91,1738.7745695522915,0.48329814651908,0.5654615000183626,75,2,5,device_927,185202.96728224683,6,0.268296,0,MEDIUM,False
928,33,online_seller,16,76559.81165187417,35047.14212206935,0.0,11,0.6619908121876311,0.5,6,50,4205.657054648322,0.40311580008609593,0.9209505123414632,44,0,2,device_928,704996.3051328402,6,0.418053,0,MEDIUM,False
929,43,driver,25,32066.493228748626,20418.39598744927,0.0,13,0.36151481988318024,0.5315160672778492,0,93,1317.3158701580173,0.6625882300118757,0.3436538970545503,50,4,12,device_29,201046.79666193353,36,0.631088,1,HIGH,True
930,44,small_business_owner,83,117372.30735862105,58453.49571191098,0.0,41,0.733760124493829,0.6882899002591262,2,71,4939.7320319924775,0.33038497614734597,0.8122200879276582,41,6,14,device_30,660058.4970630979,18,0.314424,1,MEDIUM,True
931,18,informal_worker,5,36012.39359901825,18320.741093138025,0.0,12,0.3487882942922417,0.5,1,62,1772.974944497228,0.5667390874754166,0.47242316170564214,36,0,1,device_931,352279.9626670963,6,0.764903,0,HIGH,False
932,49,salaried,58,149153.34650596892,87463.04459731067,0.0,113,1.0,0.6572685285515633,2,89,5896.38502903218,0.04018622657173021,0.8589544276430255,113,0,2,device_932,1709571.5324740892,12,0.003758,0,LOW,False
933,24,freelancer,45,102257.91397208607,77168.35789870776,0.0,27,0.7045290139468053,0.45106407224682793,2,27,17148.523977490615,0.17616701022865133,0.6838291122543656,35,0,3,device_933,870797.2005232716,18,0.566045,0,HIGH,False
934,35,small_shop_owner,61,49831.88466980324,25917.51278156906,0.0,58,0.7224015901253563,0.3917767512539476,2,25,6220.2030675765745,0.42008297195612276,0.36881578872825893,58,0,1,device_934,534959.1110235263,18,0.099052,0,LOW,False
935,37,online_seller,48,39792.07041699438,24071.36512513037,0.0,7,0.4767349374415328,0.5,2,46,3139.743277190918,0.5011945766553204,0.9925814300467906,11,1,1,device_935,477316.4513692329,18,0.620625,0,HIGH,False
936,25,driver,47,32435.335913695417,24148.138946585437,0.0,33,0.6447678100574677,0.599783666940178,2,94,1541.370571058645,0.4027397636894012,0.3453370114171968,58,1,4,device_936,207554.79674859377,12,0.363106,0,MEDIUM,False
937,54,small_business_owner,52,152674.03435212956,92789.1949454949,0.0,65,0.6400412562298052,0.6472550905968338,1,54,10309.910549499435,0.5527589990761467,0.7669557945741393,65,0,3,device_937,1710083.0522163822,24,0.092718,1,LOW,False
938,22,informal_worker,24,30854.57714727139,20221.689091785924,0.0,11,0.04601828970447419,0.5,1,84,1444.4063636989945,0.7940579316923595,0.23311926493219637,36,1,0,device_938,281125.1976040228,6,0.911616,1,HIGH,False
939,42,salaried,110,60797.56793007976,46530.4996423776,0.0,92,0.8735194135920327,0.7581268091587157,3,77,3625.753218886566,0.06144406867078096,1.0,92,0,0,device_939,685276.2886852837,18,0.012357,0,LOW,False
940,44,freelancer,57,74645.78918355258,45914.04723860484,150541.54769866043,10,0.5134334582809089,0.5,1,78,3531.849787584988,0.44412955528432546,0.8414529814175942,10,1,1,device_940,868175.0424186595,6,0.611296,1,HIGH,False
941,39,small_shop_owner,48,86938.55018874916,39965.194379046174,575247.7977085718,21,0.7584863440808617,0.8049638108484694,0,55,4359.839386805037,0.2483063384286152,0.4366525610674676,21,2,3,device_941,536802.1670605054,12,0.507628,1,HIGH,False
942,26,online_seller,36,71554.6299858168,35489.51794762003,541523.2509319449,43,0.316378712528119,0.8576041930836005,0,73,2916.946680626304,0.7373880046708189,0.8979551151105288,46,0,1,device_942,834859.2695175308,36,0.681108,1,HIGH,False
943,37,driver,28,29011.359514612468,16140.475090874585,0.0,29,0.5582672229093489,0.6888000093688252,0,22,4401.947752056705,0.38921245193112036,0.7959920339236821,29,0,1,device_943,313451.27297462034,12,0.205656,0,MEDIUM,False
944,57,small_business_owner,53,63333.008088774666,50425.88497720929,0.0,90,0.7907509538860062,0.8986575602230973,1,72,4202.157081434108,0.25447875472520376,0.5647614831177002,90,1,3,device_944,158957.4394631784,18,0.029816,0,LOW,False
945,38,informal_worker,32,22891.369434764874,17583.343996876756,0.0,18,0.29777264156865024,0.3412557813936134,0,87,1212.6444135777074,0.5707471921256313,0.025550213943736216,56,2,1,device_945,109131.45677597064,36,0.812614,0,HIGH,False
946,34,salaried,96,60211.19374039316,40294.96174114881,0.0,40,0.976101687307447,0.7240227623165821,2,59,4097.792719438861,0.03577028824585786,0.5972509952440584,40,1,4,device_946,191686.07219895307,18,0.082706,0,LOW,False
947,33,freelancer,24,76561.33927496409,32667.37722505576,0.0,55,0.5078302605786493,0.8150983281077149,0,38,5158.006930271962,0.4728239031251925,0.5524543655279792,55,0,4,device_947,580512.6383875234,18,0.148526,0,LOW,False
948,38,small_shop_owner,91,88515.08151691293,67673.40970743199,0.0,32,0.9483166537510463,0.7165218870644409,2,56,7250.722468653426,0.0,0.5381419664607314,32,0,1,device_948,263317.1774515039,12,0.237813,0,MEDIUM,False
949,24,online_seller,13,65767.14171740312,33220.84672044823,522283.8668469126,18,0.6719080243336497,0.5332922851605034,3,60,3322.084672044823,0.3173352834869215,0.6877626016787678,39,0,2,device_949,470494.74324978376,12,0.743281,1,HIGH,False
950,33,driver,17,50025.974680053725,27226.760296371092,0.0,16,0.6491845787111081,0.604483072873201,1,24,6806.690074092773,0.4067532050072905,0.5848598443621317,45,0,3,device_950,212839.21465174833,18,0.322566,0,MEDIUM,False
951,34,small_business_owner,71,105673.65561538521,68912.98894146498,0.0,81,0.7073621943403542,0.6000428078299098,0,40,10336.948341219746,0.2653161223399515,0.5297962816440188,81,0,2,device_951,613700.0978097619,18,0.047107,0,LOW,False
952,19,informal_worker,26,18370.92044748232,11729.333436217328,0.0,15,0.43598291746102685,0.8079398538620175,0,78,902.2564181705637,0.703919814724635,0.08439217804790712,23,0,1,device_952,165811.91193846235,12,0.774181,1,HIGH,False
953,48,salaried,93,105769.71335544792,63587.76667970195,0.0,88,1.0,0.797651174785488,0,57,6693.449124179152,0.0,0.7358929932675498,88,4,13,device_53,362159.88449747505,18,0.015097,0,LOW,True
954,40,freelancer,48,79605.5886888862,55475.763437202615,0.0,15,0.4567444221766444,0.7102451080831548,3,76,4379.665534515996,0.5539251332622002,0.9972730332724907,24,1,6,device_954,190003.8875945582,6,0.565432,0,HIGH,False
955,30,small_shop_owner,29,81618.6174638537,42494.29653431224,411325.89192587195,82,0.5967787554587015,0.7850575891425439,1,23,11085.468661124933,0.4724732286272352,0.2942005760938757,82,0,1,device_955,405153.2511974234,36,0.140273,1,LOW,False
956,34,online_seller,25,34620.92891139705,15268.962226695588,0.0,8,0.6926010645769743,0.5,2,97,944.4718903110672,0.360659663802411,0.8763151473455139,44,0,2,device_956,79942.51662082314,12,0.31132,0,MEDIUM,False
957,29,driver,56,32170.896810821618,24307.592246166263,233229.16506541354,20,0.3903667037787759,0.7586601200160109,2,30,4861.518449233253,0.6340099772404673,0.2648187062460592,37,1,1,device_957,295484.7751733149,24,0.873183,1,HIGH,False
958,60,small_business_owner,35,167262.302095821,109743.44720297681,0.0,89,0.911413165668427,0.5682037523391501,0,82,8030.008331925133,0.17656330714430857,0.49972597771602933,89,0,1,device_958,1646298.6616013611,36,0.018372,0,LOW,False
959,21,informal_worker,24,42777.25740365062,21594.510875723616,132635.80140089997,12,0.3555391255375109,0.5,1,74,1750.9062872208335,0.5922275070397519,0.11130458424773439,26,0,2,device_959,381604.3361610181,24,0.904548,1,HIGH,False
960,34,salaried,68,101416.406303389,69633.90661396322,0.0,68,0.734220745364456,0.7222485060722775,0,77,5426.018697191939,0.17924407334883494,0.7982324041539024,68,0,1,device_960,529853.310059468,36,0.032706,0,LOW,False
961,45,freelancer,34,61108.5233743472,32545.42178137098,0.0,53,0.36267847329024283,0.641266920697917,2,76,2569.375403792446,0.6894651316861742,0.36192956536562376,53,0,4,device_961,330354.3394058111,12,0.34732,1,MEDIUM,False
962,55,small_shop_owner,65,75257.33602393373,36292.264095453116,0.0,29,0.64651992648135,0.7667773036749512,0,96,2268.2665059658198,0.32557749816981607,0.1268052758095754,29,0,2,device_962,182551.3581440167,12,0.263273,1,MEDIUM,False
963,35,online_seller,36,97954.9372501348,39439.846065072044,715806.8665322715,24,0.42220879831089864,0.664263614484478,1,95,2490.9376462150763,0.6119873168952059,0.9501333880709919,51,0,0,device_963,961302.313780376,24,0.692232,0,HIGH,False
964,35,driver,46,34091.55884415771,17803.05113503891,0.0,20,0.7474705338284441,0.8593252717165506,1,91,1173.827547365203,0.2913168792879305,0.4760478256424201,32,0,2,device_964,178608.22831243442,36,0.250389,0,MEDIUM,False
965,34,small_business_owner,49,135125.769936881,71280.05699928029,0.0,47,0.6001894959901465,0.9194202154800841,0,57,7503.163894661084,0.5743875895797003,0.4277767765729364,47,0,1,device_965,779980.7184321011,24,0.127976,0,LOW,False
966,37,informal_worker,20,16025.640400870354,10710.885215997747,0.0,15,0.45560381185334353,0.49342175797841964,2,79,813.4849531137529,0.45269487304080724,0.2550271642739114,17,2,9,device_66,179431.2937699392,6,0.938104,1,HIGH,True
967,29,salaried,57,103021.62019595475,78437.42086993592,0.0,62,0.7201099973827861,0.8039392505533207,0,80,5882.806565245193,0.4782415739505698,1.0,62,0,1,device_967,847906.6701235566,18,0.042787,0,LOW,False
968,37,freelancer,50,118769.12654602449,48252.0872966784,593849.625592598,47,0.5773993880424009,0.7499753526682752,1,35,8271.786393716298,0.36367326221046525,0.7285870154528743,51,1,5,device_968,883103.7628839875,18,0.379035,0,MEDIUM,False
969,32,small_shop_owner,88,68608.67287694314,52524.386037447955,0.0,58,0.46772237573084285,0.8740875191951877,0,92,3425.5034372248665,0.4571225114178494,0.5403426577967885,58,0,1,device_969,431336.632479055,18,0.119039,0,LOW,False
970,35,online_seller,47,95171.47164011511,70162.55217664572,0.0,10,0.5695882502460832,0.5,3,93,4526.616269461015,0.3758664341010276,0.8686699851191084,10,0,1,device_970,634036.1889967823,18,0.705135,1,HIGH,False
971,23,driver,15,34375.05023318435,25516.68348624704,0.0,23,0.8049616352707447,0.6527896555961509,1,37,4137.8405653373575,0.3278785976344605,0.5995753652158218,25,0,1,device_971,287691.99778500997,12,0.308438,0,MEDIUM,False
972,41,small_business_owner,77,152324.30485136042,82216.4487679896,0.0,105,0.6550233345612889,0.5162688531797662,2,65,7589.210655506731,0.3145530585655035,0.6269240040611604,105,1,3,device_972,1513460.2029702181,18,0.014074,0,LOW,False
973,22,informal_worker,33,34971.046106299094,24506.60636733493,0.0,6,0.3276174532865249,0.5,1,43,3419.526469860688,0.8121244238513694,0.3158167068161024,51,0,2,device_973,335681.3228924492,6,0.863277,0,HIGH,False
974,30,salaried,93,118887.03067227759,66465.07691055929,0.0,65,0.8980552955621289,0.8411910161966076,0,58,6875.697611437168,0.11662209971415635,0.8692203525221044,65,1,2,device_974,1270133.8107198551,18,0.018153,0,LOW,False
975,40,freelancer,28,64489.02674335165,42971.13962750939,221284.91229179924,58,0.6062582099788502,0.2610597278488837,2,37,6968.29291256909,0.46353700593596503,0.8450328589155487,58,1,1,device_975,577149.7606736459,18,0.46926,0,HIGH,False
976,59,small_shop_owner,64,69457.76630265012,36568.401725658856,0.0,55,0.8299375937578973,0.5437742427204386,0,40,5485.260258848828,0.28716855850828776,0.6475939941855,55,1,4,device_976,610969.159475007,12,0.106427,0,LOW,False
977,27,online_seller,15,75399.23681435149,57612.891301420415,0.0,38,0.7603143909447315,0.7608997941533908,1,87,3973.3028483738217,0.32904569407016987,0.785650622157096,57,0,0,device_977,154593.1881432081,36,0.196631,0,LOW,False
978,44,driver,54,40053.211090350625,17026.478373415794,0.0,10,0.32479312284381523,0.5,0,29,3522.719663465337,0.7099735161109575,0.3888719579556089,10,0,2,device_978,147555.75609848544,12,0.499301,1,HIGH,False
979,45,small_business_owner,68,57088.10237138857,39170.27007169211,0.0,63,0.7271870399519654,0.7463698685454969,0,37,6351.935687301423,0.2497023669119321,0.7366154476938119,63,0,0,device_979,448969.24692961446,24,0.051936,0,LOW,False
980,51,informal_worker,22,20610.138789199093,8370.054447106513,0.0,5,0.16256926419943366,0.5,2,23,2183.4924644625685,0.8053554602031681,0.0,50,0,2,device_980,187832.67307962698,6,0.8471,0,HIGH,False
981,52,salaried,112,131041.96170840423,94831.9778352293,0.0,42,0.8772819976069332,0.8550716282649714,1,59,9643.929949345353,0.0,0.7881364404417268,42,0,1,device_981,509734.4322817113,12,0.053535,0,LOW,False
982,24,freelancer,33,106577.15935879372,80236.12068494364,0.0,50,0.45282435970032153,0.324895497704732,2,34,14159.315414990053,0.4933895196327131,0.6780283671962256,50,0,2,device_982,851771.6988180372,6,0.460569,0,HIGH,False
983,55,small_shop_owner,17,71571.233801306,47000.91744725867,556089.9310722987,37,0.6791821197069601,0.7807708161447751,2,85,3317.7118198064945,0.3334758080106528,0.42762542365286726,40,1,0,device_983,658375.0975906164,6,0.59928,1,HIGH,False
984,28,online_seller,5,49594.066270759686,33086.41306790375,0.0,7,0.4066863371306985,0.5,2,21,9453.260876543927,0.6083365910167368,0.8547087105479148,51,0,4,device_984,150639.60552355542,6,0.564291,1,HIGH,False
985,41,driver,19,32980.12614137281,23730.480597095946,0.0,40,0.6199459673445761,0.8350205061966935,0,43,3311.229850757574,0.40075373474439085,0.5536775379307641,45,0,1,device_985,375490.2376270442,18,0.241452,0,MEDIUM,False
986,34,small_business_owner,119,176065.0278215681,119877.52621633794,0.0,59,0.9172424657941071,0.7731979654541763,3,64,11238.518082781682,0.22212495645152117,0.40316023537478085,59,3,8,device_86,1842610.6367573296,12,0.120237,1,LOW,True
987,33,informal_worker,33,17947.692316410023,10659.083409770477,67865.1030156664,18,0.26851367566008977,0.4932089103843452,2,94,680.3670261555624,0.6786214534745008,0.3088748290657557,51,1,3,device_987,133681.6562779518,6,0.890121,1,HIGH,False
988,47,salaried,48,73084.43042813751,29650.397553582177,286113.31129733426,60,0.8072361392535254,0.5480331698977389,1,88,2021.6180150169666,0.3254505564284521,0.7426460228301736,60,2,5,device_988,404462.66187368875,6,0.047105,0,LOW,False
989,38,freelancer,60,56786.910165589325,26098.314655802253,0.0,51,0.4498346417179089,0.6890120831056508,0,95,1648.314609840142,0.47414940685048873,0.6225994256772616,51,1,1,device_989,438119.69371273904,24,0.145807,0,LOW,False
990,34,small_shop_owner,35,40312.170132309584,29022.842171841814,0.0,57,0.48866115661681697,0.5145394861053008,0,74,2353.2034193385252,0.5828527837821758,0.5628560114957553,57,0,5,device_990,159776.40775221228,36,0.165409,1,LOW,False
991,23,online_seller,23,66230.2455307091,40491.0179749516,0.0,10,0.4310897070682573,0.5,2,86,2824.9547424384837,0.43851613422784774,0.8136564802276189,11,0,3,device_991,328641.6386533078,24,0.726058,1,HIGH,False
992,44,driver,24,49597.94713598227,29676.908061385562,0.0,38,0.6850286962407315,0.8554642594119468,1,30,5935.381612277112,0.4003869702959064,0.7726937976536117,38,1,1,device_992,152399.6196932541,24,0.20346,0,MEDIUM,False
993,39,small_business_owner,82,50806.683316343275,31301.123577540282,0.0,100,0.5088454569912668,0.5303744584757547,1,76,2471.14133506897,0.5870934620656622,0.9182211827084616,100,0,3,device_993,182926.1846450606,36,0.023825,0,LOW,False
994,45,informal_worker,13,16976.222038682477,12157.892554047923,0.0,2,0.38486450331236216,0.5,0,80,911.8419415535942,0.6533367507580967,0.1565403007354415,46,3,2,device_994,178380.95102557587,18,0.886713,1,HIGH,False
995,46,salaried,86,64553.71330846075,30213.567345321528,333252.40061725106,110,0.9658061301536806,0.9683527766517572,1,76,2385.281632525384,0.0,0.9024089297027327,110,0,2,device_995,714131.4819563451,6,0.007682,0,LOW,False
996,34,freelancer,31,55634.87670108345,35689.66200922848,0.0,50,0.611575559031043,0.5080492017669214,4,33,6489.02945622336,0.16746220958519376,0.7557222766261232,50,1,0,device_996,287124.08938643296,12,0.241403,0,MEDIUM,False
997,40,small_shop_owner,55,80577.49289330715,39110.72173053704,0.0,37,0.5089135989902771,0.7210106632025418,1,71,3305.1314138482007,0.5137954503476089,0.3068602572770031,37,0,0,device_997,714750.6932272736,12,0.221103,1,MEDIUM,False
998,35,online_seller,20,40997.61435610672,19472.053481752504,0.0,48,0.5756536518247819,0.47892316814276525,1,95,1229.8139041106845,0.3262297310335607,0.843495241813176,48,0,0,device_998,330691.3313574279,24,0.135165,0,LOW,False
999,43,driver,44,55349.583673394554,31372.149829979735,0.0,28,0.67225865257081,0.5647245715308118,1,85,2214.5046938809223,0.22649135537424148,0.5359232116901206,28,0,4,device_999,602513.4437876347,12,0.39019,0,MEDIUM,False
1000,33,small_business_owner,39,148352.8547605969,60019.70422779847,0.0,56,0.7952705894807737,0.6318419654127261,3,49,7349.351538097772,0.14500610972782624,0.7006332408224744,56,1,1,device_1000,1028990.032382597,12,0.084825,0,LOW,False
1001,21,informal_worker,5,20448.697842704933,15197.60858133398,0.0,15,0.5031786107120563,0.24106018696431386,1,42,2171.0869401905684,0.35949530345571434,0.24395008219609057,27,8,10,device_1,157795.4678025902,36,0.961657,1,HIGH,True
1002,29,salaried,62,114942.29391528718,45981.91968386985,0.0,103,0.8068773021629001,0.6475774632674021,0,29,9513.500624248934,0.09443974089877816,0.864118719459136,103,0,4,device_1002,1250991.2017810505,36,0.003682,0,LOW,False
1003,36,freelancer,18,115417.52239148159,92195.36590141672,0.0,24,0.46582115661884343,0.5895784536725085,0,82,6746.002383030492,0.6760253892121317,0.6364378459066489,35,0,3,device_1003,921780.2506037799,18,0.5929,1,HIGH,False
1004,29,small_shop_owner,16,59148.93930951459,36633.16887228797,0.0,67,0.8215554432779881,0.5953450636955012,1,35,6279.971806677938,0.2351332179614786,0.44793024621137334,67,0,3,device_1004,188619.52316036605,24,0.063571,0,LOW,False
1005,32,online_seller,31,88338.84057600018,39587.89549310459,368562.4411337385,32,0.6076297832900306,0.7490824848480905,1,42,5655.413641872084,0.3261085013774102,0.7775381884397682,38,0,2,device_1005,289091.00583011005,18,0.320344,1,MEDIUM,False
1006,27,driver,37,34824.39121793756,23638.595923099212,155567.7665958889,30,0.5736721668343411,0.6249375716165043,3,69,2055.530080269497,0.35401714650369653,0.44476487878457577,34,1,5,device_1006,124540.52736663033,6,0.760696,0,HIGH,False
1007,45,small_business_owner,108,69747.49665179341,55450.8237216967,0.0,94,0.6801550551228022,0.767165628724653,1,93,3577.472498173981,0.38995811483770826,0.6613820113830241,94,0,4,device_1007,493697.1941935236,24,0.037209,0,LOW,False
1008,28,informal_worker,33,22982.47621140392,17459.28636684121,0.0,1,0.22739993389351826,0.5,1,83,1262.1170867596054,0.7914144800335359,0.20859007368309285,40,0,2,device_1008,158901.6038025683,24,0.925569,1,HIGH,False
1009,36,salaried,60,149338.89591892494,98172.72802030722,803325.6384792278,65,0.7958763023745045,0.7085286073434006,2,95,6200.382822335192,0.35363150000379306,0.4888226363248036,65,0,2,device_1009,1238797.843969622,12,0.115311,0,LOW,False
1010,33,freelancer,57,40246.40223334869,21033.98166706087,0.0,53,0.6167120170726845,0.9119808377568953,3,100,1262.038900023652,0.235209736800062,0.8432569594983841,53,0,2,device_1010,99966.32890619877,24,0.091201,0,LOW,False
1011,50,small_shop_owner,57,40737.977310503185,28733.491245255474,0.0,64,0.8350005016171033,0.8081502413338872,1,51,3380.410734735938,0.20254870322608595,0.662535052420333,64,1,3,device_1011,90206.23143654657,12,0.08127,0,LOW,False
1012,38,online_seller,8,37620.59119089497,18903.254522634717,203247.43722017983,47,0.48186706484308645,0.693133689933523,2,59,1922.3648667086152,0.5033454667125288,0.7606327106425442,47,1,0,device_1012,421860.8469125517,18,0.442593,1,MEDIUM,False
1013,39,driver,26,45320.12366712483,18983.97694459486,0.0,5,0.5460378980785074,0.5,0,74,1539.2413738860696,0.6595824158990437,0.45810468803382604,39,0,0,device_1013,101017.44271577477,36,0.310664,0,MEDIUM,False
1014,38,small_business_owner,26,136858.87726518794,79901.56680208731,0.0,113,0.6312464233785878,0.8961108606076524,1,22,21791.336400569267,0.4086390117627004,0.6214327800453676,113,0,2,device_1014,490758.68677321303,24,0.011129,0,LOW,False
1015,38,informal_worker,7,31451.729676638068,23679.587132050812,198663.72464526413,15,0.3225756800625967,0.6064584588801205,1,46,3088.6417998327147,0.7606063943402047,0.20451454289148316,24,1,4,device_1015,221920.9736727488,24,0.973054,1,HIGH,False
1016,49,salaried,109,87896.82572907623,50665.53680421871,482050.5222760306,67,0.7370401893240498,0.8446039854953818,0,58,5241.2624280226255,0.1437621280806547,1.0,67,1,3,device_1016,873599.8596836638,24,0.053344,0,LOW,False
1017,42,freelancer,60,99172.87626427146,60340.434039197804,433518.32891775464,56,0.5785032096197621,0.5480329405250427,0,88,4114.1205026725775,0.49799973835117495,0.8982408503875723,56,0,0,device_1017,906150.4601543696,18,0.334305,0,MEDIUM,False
1018,47,small_shop_owner,85,35505.03448834645,14799.384541667605,0.0,63,0.545874619171546,0.5157353814586186,1,99,896.9323964647033,0.33422537733377217,0.8391722779349677,63,0,7,device_1018,242853.88405863423,6,0.078744,0,LOW,False
1019,38,online_seller,9,74668.34492352899,30978.395029494714,0.0,40,0.62073513983477,0.8903588501546369,1,28,6638.227506320295,0.4301945403875384,0.9952087783768832,40,0,1,device_1019,495655.5954908355,36,0.17882,0,LOW,False
1020,28,driver,28,49608.298311961655,21609.44849900691,0.0,7,0.633669873407597,0.5,3,58,2235.4601895524393,0.3356761245729914,0.6118004829392579,35,0,2,device_1020,410013.1220712555,18,0.447672,0,MEDIUM,False
1021,47,small_business_owner,64,68707.40244684392,41725.54117060781,0.0,49,0.8608667046342122,0.8581035354668451,0,52,4814.485519685517,0.07234908965405142,0.36559049892912016,49,3,0,device_1021,687122.8117465425,36,0.068553,0,LOW,False
1022,53,informal_worker,12,44265.994578716614,33777.32614312371,0.0,0,0.5498255236082449,0.5,1,86,2356.557637892352,0.4832857186367993,0.23707665935502317,58,1,1,device_1022,101445.4547300375,12,0.83768,1,HIGH,False
1023,31,salaried,108,108665.2406707647,67701.5823325973,0.0,119,0.8446825077493498,0.6888507799122195,1,54,7522.3980369552555,0.09134319790582786,0.6144896606182375,119,0,4,device_1023,320472.4839418212,36,0.002913,0,LOW,False
1024,35,freelancer,42,45815.4790527974,36046.91119595752,0.0,52,0.7383755608750887,0.8380755967727515,0,86,2514.900781113315,0.2930881481822233,0.6421150028179367,52,0,3,device_1024,204105.97473570757,18,0.265673,0,MEDIUM,False
1025,43,small_shop_owner,31,39484.87584281945,29372.99725655845,0.0,50,0.46639607249268383,0.5657505318849059,0,72,2447.7497713798707,0.5078292872145275,0.5200076005785494,50,1,3,device_1025,408947.4836764332,6,0.309211,0,MEDIUM,False
1026,33,online_seller,20,94150.79145816772,59594.78568106614,0.0,21,0.40783842397701525,0.7848046092667615,1,52,6876.321424738401,0.6203723103259818,0.715819878619587,46,0,2,device_1026,424423.9220682915,36,0.418921,1,MEDIUM,False
1027,29,driver,13,59253.775059172774,28327.207934819908,461829.30687830475,12,0.7104175855357302,0.5,0,51,3332.612698214107,0.34964732302712304,0.7272997077888308,54,1,3,device_1027,598898.2807300609,18,0.518344,0,HIGH,False
1028,47,small_business_owner,79,190936.02648295468,136124.9737896377,0.0,78,0.5486071750334052,0.8507442436384216,1,24,34031.243447409426,0.3778481431873678,0.6690826641951466,78,1,2,device_1028,1795633.1438918354,12,0.057609,0,LOW,False
1029,19,informal_worker,17,20077.71261211363,9904.369769351813,0.0,8,0.4459378729176021,0.5,0,42,1414.909967050259,0.5481682882952744,0.08438355895176217,44,0,0,device_1029,197339.18876737318,6,0.718394,1,HIGH,False
1030,40,salaried,26,69656.75288648772,55679.16186866191,0.0,31,0.9601926839965992,0.844361609055751,0,30,11135.832373732383,0.0,0.3627240390281588,31,1,0,device_1030,342425.8901840973,36,0.061784,0,LOW,False
1031,24,freelancer,32,55868.267321898515,28962.783221193444,0.0,29,0.5074749559150947,0.6864070798071127,1,31,5605.6999782955045,0.7089234006593425,0.7040138665949118,29,0,3,device_1031,427881.37347811594,12,0.193864,0,LOW,False
1032,60,small_shop_owner,27,89113.56229313227,55676.15146225172,0.0,78,0.7848928140751448,0.5690784170245021,0,94,3553.796901845855,0.24164589261112007,0.4760212028374972,78,1,1,device_1032,423657.6764099586,36,0.048439,0,LOW,False
1033,22,online_seller,18,47081.24149493166,30799.69237880368,296244.2735878652,41,0.6720081168687007,0.7296891866794367,2,60,3079.969237880368,0.29673133001330737,1.0,41,1,1,device_1033,479672.5697658533,36,0.672019,0,HIGH,False
1034,47,driver,53,37991.39041619666,19206.146830969097,0.0,18,0.4972554537364588,0.6384104541441444,2,47,2451.8485316130764,0.4030502207559071,0.5562196937177244,18,0,3,device_1034,332627.03104500746,6,0.372248,1,MEDIUM,False
1035,38,small_business_owner,80,101985.59117177392,58774.15764644197,746913.3110068683,76,0.601157354902824,0.8968377606382547,1,95,3712.0520618805454,0.28244307466417506,0.6804052786839856,76,0,2,device_1035,945145.9692477465,24,0.145212,0,LOW,False
1036,25,informal_worker,21,32604.846922538436,16775.5396355448,0.0,17,0.4136102522408841,0.7263296270946602,0,51,1973.5928982993883,0.7265256554227488,0.3615036096680667,20,0,0,device_1036,210096.61349745453,12,0.698186,0,HIGH,False
1037,47,salaried,71,123286.66745635722,87289.4814194,453647.0625599354,63,0.8477312155751637,0.5803039190957879,0,97,5399.349366148454,0.00040866068596337457,0.7593201870062283,63,0,4,device_1037,1278132.6594813638,6,0.035618,1,LOW,False
